date,close
1997-07-30,8.563
1997-07-31,8.563
1997-08-01,8.563
1997-08-04,8.563
1997-08-05,8.563
1997-08-06,8.563
1997-08-07,8.563
1997-08-08,8.563
1997-08-11,8.563
1997-08-12,7.728
1997-08-13,7.728
1997-08-14,7.871
1997-08-15,7.871
1997-08-18,7.281
1997-08-19,7.942
1997-08-20,8.225
1997-08-21,8.225
1997-08-22,8.225
1997-08-25,8.225
1997-08-26,8.225
1997-08-27,8.225
1997-08-28,8.225
1997-08-29,8.225
1997-09-01,7.799
1997-09-02,7.656
1997-09-03,8.286
1997-09-04,8.372
1997-09-05,8.372
1997-09-08,8.372
1997-09-09,8.372
1997-09-10,8.086
1997-09-11,8.086
1997-09-12,8.086
1997-09-15,8.086
1997-09-16,8.086
1997-09-17,8.086
1997-09-18,8.72
1997-09-19,8.72
1997-09-22,9.031
1997-09-23,8.252
1997-09-24,8.324
1997-09-25,8.324
1997-09-26,8.324
1997-09-29,8.801
1997-09-30,9.0
1997-10-01,9.445
1997-10-02,9.445
1997-10-03,9.445
1997-10-06,8.662
1997-10-07,8.476
1997-10-08,8.229
1997-10-09,7.978
1997-10-10,7.978
1997-10-13,7.823
1997-10-14,8.088
1997-10-15,8.435
1997-10-16,8.443
1997-10-17,8.443
1997-10-20,7.942
1997-10-21,7.835
1997-10-22,7.785
1997-10-23,8.045
1997-10-24,8.045
1997-10-27,7.978
1997-10-28,7.422
1997-10-29,7.422
1997-10-30,7.286
1997-10-31,7.286
1997-11-03,7.86
1997-11-04,7.86
1997-11-05,7.829
1997-11-06,7.74
1997-11-07,7.74
1997-11-10,8.123
1997-11-11,7.942
1997-11-12,7.978
1997-11-13,7.9
1997-11-14,7.9
1997-11-17,7.946
1997-11-18,7.776
1997-11-19,7.776
1997-11-20,7.776
1997-11-21,7.776
1997-11-24,7.477
1997-11-25,7.62
1997-11-26,7.666
1997-11-27,7.824
1997-11-28,7.824
1997-12-01,7.838
1997-12-02,7.912
1997-12-03,7.761
1997-12-04,7.699
1997-12-05,7.699
1997-12-08,7.699
1997-12-09,7.699
1997-12-10,7.699
1997-12-11,7.699
1997-12-12,7.699
1997-12-15,7.513
1997-12-16,7.513
1997-12-17,7.549
1997-12-18,7.549
1997-12-19,7.549
1997-12-22,7.366
1997-12-23,7.47
1997-12-24,7.513
1997-12-25,7.513
1997-12-26,7.513
1997-12-29,7.477
1997-12-30,7.477
1997-12-31,7.477
1998-01-01,7.477
1998-01-02,7.477
1998-01-05,7.495
1998-01-06,7.298
1998-01-07,7.513
1998-01-08,7.298
1998-01-09,7.298
1998-01-12,7.205
1998-01-13,7.205
1998-01-14,6.75
1998-01-15,6.708
1998-01-16,6.708
1998-01-19,6.708
1998-01-20,6.672
1998-01-21,6.672
1998-01-22,6.672
1998-01-23,6.672
1998-01-26,6.655
1998-01-27,6.655
1998-01-28,7.155
1998-01-29,7.155
1998-01-30,7.155
1998-02-02,7.173
1998-02-03,7.155
1998-02-04,7.084
1998-02-05,6.989
1998-02-06,6.989
1998-02-09,6.798
1998-02-10,6.798
1998-02-11,6.619
1998-02-12,6.655
1998-02-13,6.655
1998-02-16,6.655
1998-02-17,6.655
1998-02-18,6.456
1998-02-19,6.458
1998-02-20,6.458
1998-02-23,6.378
1998-02-24,6.44
1998-02-25,6.418
1998-02-26,6.358
1998-02-27,6.358
1998-03-02,6.342
1998-03-03,6.342
1998-03-04,6.342
1998-03-05,6.342
1998-03-06,6.342
1998-03-09,6.136
1998-03-10,6.127
1998-03-11,6.225
1998-03-12,6.373
1998-03-13,6.373
1998-03-16,6.422
1998-03-17,6.422
1998-03-18,6.601
1998-03-19,6.905
1998-03-20,6.905
1998-03-23,6.905
1998-03-24,6.905
1998-03-25,6.905
1998-03-26,6.905
1998-03-27,6.905
1998-03-30,6.35
1998-03-31,6.404
1998-04-01,6.404
1998-04-02,6.404
1998-04-03,6.404
1998-04-06,6.404
1998-04-07,6.404
1998-04-08,6.404
1998-04-09,6.404
1998-04-10,6.404
1998-04-13,6.404
1998-04-14,6.404
1998-04-15,6.404
1998-04-16,6.404
1998-04-17,6.404
1998-04-20,6.404
1998-04-21,6.404
1998-04-22,7.012
1998-04-23,7.012
1998-04-24,7.012
1998-04-27,7.1
1998-04-28,7.219
1998-04-29,7.155
1998-04-30,7.155
1998-05-01,7.155
1998-05-04,7.155
1998-05-05,7.155
1998-05-06,7.155
1998-05-07,7.155
1998-05-08,7.155
1998-05-11,7.155
1998-05-12,7.165
1998-05-13,7.165
1998-05-14,7.155
1998-05-15,7.155
1998-05-18,7.155
1998-05-19,7.155
1998-05-20,6.154
1998-05-21,6.154
1998-05-22,6.154
1998-05-25,6.189
1998-05-26,6.261
1998-05-27,6.261
1998-05-28,6.261
1998-05-29,6.261
1998-06-01,6.914
1998-06-02,7.145
1998-06-03,7.245
1998-06-04,7.428
1998-06-05,7.428
1998-06-08,7.155
1998-06-09,7.155
1998-06-10,7.155
1998-06-11,7.155
1998-06-12,7.155
1998-06-15,6.968
1998-06-16,6.968
1998-06-17,6.941
1998-06-18,6.941
1998-06-19,6.941
1998-06-22,6.798
1998-06-23,6.798
1998-06-24,6.798
1998-06-25,6.81
1998-06-26,6.81
1998-06-29,6.81
1998-06-30,6.905
1998-07-01,6.905
1998-07-02,6.905
1998-07-03,6.905
1998-07-06,7.093
1998-07-07,7.093
1998-07-08,7.093
1998-07-09,7.012
1998-07-10,7.012
1998-07-13,7.155
1998-07-14,7.155
1998-07-15,7.155
1998-07-16,7.155
1998-07-17,7.155
1998-07-20,7.155
1998-07-21,7.155
1998-07-22,7.203
1998-07-23,7.406
1998-07-24,7.406
1998-07-27,7.442
1998-07-28,7.442
1998-07-29,7.227
1998-07-30,7.227
1998-07-31,7.227
1998-08-03,7.227
1998-08-04,7.227
1998-08-05,7.227
1998-08-06,7.298
1998-08-07,7.298
1998-08-10,7.012
1998-08-11,7.012
1998-08-12,6.798
1998-08-13,6.798
1998-08-14,6.798
1998-08-17,6.798
1998-08-18,6.798
1998-08-19,6.798
1998-08-20,6.887
1998-08-21,6.887
1998-08-24,6.762
1998-08-25,6.833
1998-08-26,6.368
1998-08-27,6.494
1998-08-28,6.494
1998-08-31,6.44
1998-09-01,6.225
1998-09-02,6.35
1998-09-03,6.44
1998-09-04,6.44
1998-09-07,6.476
1998-09-08,6.082
1998-09-09,6.082
1998-09-10,6.297
1998-09-11,6.297
1998-09-14,5.939
1998-09-15,5.367
1998-09-16,5.367
1998-09-17,5.51
1998-09-18,5.51
1998-09-21,5.51
1998-09-22,5.724
1998-09-23,5.724
1998-09-24,5.581
1998-09-25,5.581
1998-09-28,6.011
1998-09-29,5.724
1998-09-30,5.724
1998-10-01,5.724
1998-10-02,5.724
1998-10-05,5.724
1998-10-06,5.724
1998-10-07,5.152
1998-10-08,5.152
1998-10-09,5.152
1998-10-12,5.152
1998-10-13,5.152
1998-10-14,5.152
1998-10-15,5.152
1998-10-16,5.152
1998-10-19,5.617
1998-10-20,5.617
1998-10-21,5.617
1998-10-22,5.617
1998-10-23,5.617
1998-10-26,5.617
1998-10-27,5.617
1998-10-28,5.617
1998-10-29,5.617
1998-10-30,5.617
1998-11-02,5.617
1998-11-03,5.617
1998-11-04,5.617
1998-11-05,5.617
1998-11-06,5.617
1998-11-09,5.617
1998-11-10,5.617
1998-11-11,5.617
1998-11-12,5.617
1998-11-13,5.617
1998-11-16,5.617
1998-11-17,5.617
1998-11-18,5.617
1998-11-19,5.617
1998-11-20,5.617
1998-11-23,5.617
1998-11-24,5.617
1998-11-25,5.617
1998-11-26,6.082
1998-11-27,6.082
1998-11-30,7.37
1998-12-01,6.511
1998-12-02,6.511
1998-12-03,6.511
1998-12-04,6.511
1998-12-07,5.885
1998-12-08,5.295
1998-12-09,5.009
1998-12-10,4.83
1998-12-11,4.83
1998-12-14,5.152
1998-12-15,5.152
1998-12-16,5.152
1998-12-17,5.098
1998-12-18,5.098
1998-12-21,5.098
1998-12-22,4.866
1998-12-23,5.152
1998-12-24,5.152
1998-12-25,5.152
1998-12-28,5.009
1998-12-29,5.009
1998-12-30,5.009
1998-12-31,5.009
1999-01-01,5.009
1999-01-04,4.597
1999-01-05,4.615
1999-01-06,4.615
1999-01-07,4.615
1999-01-08,4.615
1999-01-11,5.206
1999-01-12,5.545
1999-01-13,6.082
1999-01-14,6.35
1999-01-15,6.35
1999-01-18,6.35
1999-01-19,6.35
1999-01-20,6.35
1999-01-21,6.35
1999-01-22,6.35
1999-01-25,6.297
1999-01-26,6.297
1999-01-27,6.279
1999-01-28,6.279
1999-01-29,6.279
1999-02-01,6.1
1999-02-02,6.1
1999-02-03,6.1
1999-02-04,6.1
1999-02-05,6.1
1999-02-08,6.708
1999-02-09,6.708
1999-02-10,6.708
1999-02-11,6.708
1999-02-12,6.708
1999-02-15,6.44
1999-02-16,6.44
1999-02-17,6.44
1999-02-18,5.796
1999-02-19,5.796
1999-02-22,6.189
1999-02-23,6.189
1999-02-24,6.189
1999-02-25,6.189
1999-02-26,6.189
1999-03-01,5.867
1999-03-02,5.867
1999-03-03,5.867
1999-03-04,6.297
1999-03-05,6.297
1999-03-08,6.583
1999-03-09,6.708
1999-03-10,6.708
1999-03-11,6.708
1999-03-12,6.708
1999-03-15,6.726
1999-03-16,6.708
1999-03-17,6.708
1999-03-18,6.082
1999-03-19,6.082
1999-03-22,6.046
1999-03-23,6.172
1999-03-24,6.333
1999-03-25,6.333
1999-03-26,6.333
1999-03-29,6.333
1999-03-30,6.333
1999-03-31,6.315
1999-04-01,6.315
1999-04-02,6.315
1999-04-05,6.458
1999-04-06,6.082
1999-04-07,6.458
1999-04-08,6.333
1999-04-09,6.333
1999-04-12,6.976
1999-04-13,6.744
1999-04-14,6.744
1999-04-15,6.744
1999-04-16,6.744
1999-04-19,6.136
1999-04-20,6.136
1999-04-21,6.136
1999-04-22,6.154
1999-04-23,6.154
1999-04-26,5.939
1999-04-27,5.939
1999-04-28,5.939
1999-04-29,5.939
1999-04-30,5.939
1999-05-03,6.028
1999-05-04,6.028
1999-05-05,6.028
1999-05-06,6.028
1999-05-07,6.028
1999-05-10,6.028
1999-05-11,6.028
1999-05-12,6.082
1999-05-13,6.046
1999-05-14,6.046
1999-05-17,6.368
1999-05-18,6.44
1999-05-19,6.154
1999-05-20,6.154
1999-05-21,6.154
1999-05-24,6.368
1999-05-25,6.368
1999-05-26,6.368
1999-05-27,6.368
1999-05-28,6.368
1999-05-31,6.368
1999-06-01,6.368
1999-06-02,6.368
1999-06-03,6.368
1999-06-04,6.368
1999-06-07,6.368
1999-06-08,6.368
1999-06-09,6.368
1999-06-10,6.154
1999-06-11,6.154
1999-06-14,6.225
1999-06-15,6.225
1999-06-16,6.225
1999-06-17,6.422
1999-06-18,6.422
1999-06-21,6.762
1999-06-22,6.69
1999-06-23,6.78
1999-06-24,6.815
1999-06-25,6.815
1999-06-28,7.03
1999-06-29,7.513
1999-06-30,7.567
1999-07-01,7.567
1999-07-02,7.567
1999-07-05,6.297
1999-07-06,6.297
1999-07-07,6.297
1999-07-08,6.297
1999-07-09,6.297
1999-07-12,6.118
1999-07-13,6.118
1999-07-14,6.368
1999-07-15,6.368
1999-07-16,6.368
1999-07-19,6.458
1999-07-20,6.458
1999-07-21,6.458
1999-07-22,6.458
1999-07-23,6.458
1999-07-26,6.458
1999-07-27,6.458
1999-07-28,6.458
1999-07-29,6.655
1999-07-30,6.655
1999-08-02,6.69
1999-08-03,6.69
1999-08-04,6.189
1999-08-05,6.511
1999-08-06,6.511
1999-08-09,6.225
1999-08-10,6.798
1999-08-11,6.44
1999-08-12,6.44
1999-08-13,6.44
1999-08-16,6.44
1999-08-17,6.44
1999-08-18,6.44
1999-08-19,6.69
1999-08-20,6.69
1999-08-23,6.225
1999-08-24,6.225
1999-08-25,6.225
1999-08-26,6.333
1999-08-27,6.333
1999-08-30,6.082
1999-08-31,6.046
1999-09-01,6.404
1999-09-02,6.404
1999-09-03,6.404
1999-09-06,6.118
1999-09-07,6.118
1999-09-08,6.118
1999-09-09,6.118
1999-09-10,6.118
1999-09-13,6.118
1999-09-14,6.118
1999-09-15,6.118
1999-09-16,6.118
1999-09-17,6.118
1999-09-20,6.1
1999-09-21,6.1
1999-09-22,6.082
1999-09-23,6.887
1999-09-24,6.887
1999-09-27,6.798
1999-09-28,6.565
1999-09-29,6.118
1999-09-30,6.118
1999-10-01,6.118
1999-10-04,5.993
1999-10-05,5.993
1999-10-06,5.921
1999-10-07,5.903
1999-10-08,5.903
1999-10-11,6.422
1999-10-12,6.1
1999-10-13,6.082
1999-10-14,6.082
1999-10-15,6.082
1999-10-18,6.619
1999-10-19,6.44
1999-10-20,6.44
1999-10-21,6.44
1999-10-22,6.44
1999-10-25,6.44
1999-10-26,6.297
1999-10-27,6.297
1999-10-28,6.297
1999-10-29,6.297
1999-11-01,6.297
1999-11-02,6.297
1999-11-03,6.297
1999-11-04,6.154
1999-11-05,6.154
1999-11-08,6.154
1999-11-09,6.154
1999-11-10,6.082
1999-11-11,5.957
1999-11-12,5.957
1999-11-15,5.957
1999-11-16,5.957
1999-11-17,5.724
1999-11-18,5.724
1999-11-19,5.724
1999-11-22,5.724
1999-11-23,5.724
1999-11-24,5.724
1999-11-25,5.724
1999-11-26,5.724
1999-11-29,5.563
1999-11-30,5.563
1999-12-01,5.563
1999-12-02,5.563
1999-12-03,5.563
1999-12-06,5.563
1999-12-07,5.563
1999-12-08,5.563
1999-12-09,5.563
1999-12-10,5.563
1999-12-13,5.563
1999-12-14,5.563
1999-12-15,5.563
1999-12-16,5.563
1999-12-17,5.563
1999-12-20,5.563
1999-12-21,5.563
1999-12-22,5.563
1999-12-23,5.563
1999-12-24,5.563
1999-12-27,5.563
1999-12-28,5.563
1999-12-29,5.563
1999-12-30,5.563
1999-12-31,5.563
2000-01-03,5.563
2000-01-04,5.563
2000-01-05,5.563
2000-01-06,5.563
2000-01-07,5.563
2000-01-10,5.563
2000-01-11,5.563
2000-01-12,5.563
2000-01-13,5.563
2000-01-14,5.563
2000-01-17,5.724
2000-01-18,5.724
2000-01-19,5.724
2000-01-20,5.724
2000-01-21,5.724
2000-01-24,5.152
2000-01-25,5.152
2000-01-26,5.152
2000-01-27,5.152
2000-01-28,5.152
2000-01-31,5.045
2000-02-01,5.045
2000-02-02,5.045
2000-02-03,5.045
2000-02-04,5.045
2000-02-07,4.812
2000-02-08,4.812
2000-02-09,4.508
2000-02-10,4.49
2000-02-11,4.49
2000-02-14,4.651
2000-02-15,4.651
2000-02-16,4.651
2000-02-17,4.651
2000-02-18,4.651
2000-02-21,4.651
2000-02-22,4.651
2000-02-23,4.651
2000-02-24,4.651
2000-02-25,4.651
2000-02-28,4.383
2000-02-29,4.025
2000-03-01,4.15
2000-03-02,4.705
2000-03-03,4.705
2000-03-06,5.581
2000-03-07,5.08
2000-03-08,5.08
2000-03-09,5.08
2000-03-10,5.08
2000-03-13,4.597
2000-03-14,4.597
2000-03-15,4.597
2000-03-16,4.597
2000-03-17,4.597
2000-03-20,4.597
2000-03-21,4.651
2000-03-22,4.651
2000-03-23,4.651
2000-03-24,4.651
2000-03-27,4.651
2000-03-28,5.009
2000-03-29,5.009
2000-03-30,5.009
2000-03-31,5.009
2000-04-03,5.438
2000-04-04,5.438
2000-04-05,5.438
2000-04-06,5.438
2000-04-07,5.438
2000-04-10,4.937
2000-04-11,4.651
2000-04-12,4.651
2000-04-13,4.651
2000-04-14,4.651
2000-04-17,4.687
2000-04-18,4.705
2000-04-19,5.009
2000-04-20,5.009
2000-04-21,5.009
2000-04-24,4.812
2000-04-25,4.812
2000-04-26,4.812
2000-04-27,4.812
2000-04-28,4.812
2000-05-01,4.812
2000-05-02,4.812
2000-05-03,4.812
2000-05-04,4.776
2000-05-05,4.776
2000-05-08,4.83
2000-05-09,4.83
2000-05-10,4.83
2000-05-11,4.83
2000-05-12,4.83
2000-05-15,5.062
2000-05-16,5.062
2000-05-17,5.062
2000-05-18,4.83
2000-05-19,4.83
2000-05-22,4.901
2000-05-23,4.901
2000-05-24,4.901
2000-05-25,4.991
2000-05-26,4.991
2000-05-29,4.866
2000-05-30,4.937
2000-05-31,4.705
2000-06-01,4.919
2000-06-02,4.919
2000-06-05,5.098
2000-06-06,5.492
2000-06-07,5.796
2000-06-08,5.474
2000-06-09,5.474
2000-06-12,5.617
2000-06-13,5.671
2000-06-14,5.689
2000-06-15,5.689
2000-06-16,5.689
2000-06-19,5.975
2000-06-20,5.975
2000-06-21,6.028
2000-06-22,6.207
2000-06-23,6.207
2000-06-26,6.44
2000-06-27,6.44
2000-06-28,6.905
2000-06-29,6.565
2000-06-30,6.565
2000-07-03,5.671
2000-07-04,5.867
2000-07-05,6.297
2000-07-06,6.297
2000-07-07,6.297
2000-07-10,7.084
2000-07-11,6.404
2000-07-12,6.44
2000-07-13,6.601
2000-07-14,6.601
2000-07-17,6.798
2000-07-18,6.458
2000-07-19,6.798
2000-07-20,6.637
2000-07-21,6.637
2000-07-24,6.655
2000-07-25,6.655
2000-07-26,6.082
2000-07-27,6.082
2000-07-28,6.082
2000-07-31,6.565
2000-08-01,7.012
2000-08-02,7.048
2000-08-03,7.155
2000-08-04,7.155
2000-08-07,7.155
2000-08-08,7.155
2000-08-09,7.155
2000-08-10,7.155
2000-08-11,7.155
2000-08-14,6.601
2000-08-15,6.601
2000-08-16,6.601
2000-08-17,6.601
2000-08-18,6.601
2000-08-21,7.084
2000-08-22,7.084
2000-08-23,7.03
2000-08-24,6.726
2000-08-25,6.726
2000-08-28,6.726
2000-08-29,6.798
2000-08-30,6.798
2000-08-31,7.012
2000-09-01,7.012
2000-09-04,6.959
2000-09-05,7.281
2000-09-06,6.976
2000-09-07,6.976
2000-09-08,6.976
2000-09-11,6.976
2000-09-12,6.976
2000-09-13,6.976
2000-09-14,6.976
2000-09-15,6.976
2000-09-18,6.976
2000-09-19,6.976
2000-09-20,6.976
2000-09-21,6.976
2000-09-22,6.976
2000-09-25,6.297
2000-09-26,6.154
2000-09-27,6.118
2000-09-28,6.118
2000-09-29,6.118
2000-10-02,5.957
2000-10-03,5.957
2000-10-04,5.957
2000-10-05,5.957
2000-10-06,5.957
2000-10-09,5.671
2000-10-10,5.832
2000-10-11,5.867
2000-10-12,5.885
2000-10-13,5.885
2000-10-16,6.082
2000-10-17,6.082
2000-10-18,5.724
2000-10-19,5.724
2000-10-20,5.724
2000-10-23,5.581
2000-10-24,5.581
2000-10-25,5.581
2000-10-26,5.617
2000-10-27,5.617
2000-10-30,5.635
2000-10-31,5.635
2000-11-01,5.581
2000-11-02,5.581
2000-11-03,5.581
2000-11-06,5.563
2000-11-07,5.653
2000-11-08,5.653
2000-11-09,5.653
2000-11-10,5.653
2000-11-13,5.724
2000-11-14,5.724
2000-11-15,5.724
2000-11-16,5.724
2000-11-17,5.724
2000-11-20,5.581
2000-11-21,5.581
2000-11-22,5.581
2000-11-23,5.259
2000-11-24,5.259
2000-11-27,5.259
2000-11-28,5.277
2000-11-29,5.277
2000-11-30,5.277
2000-12-01,5.277
2000-12-04,5.277
2000-12-05,5.277
2000-12-06,5.277
2000-12-07,5.295
2000-12-08,5.295
2000-12-11,5.295
2000-12-12,5.295
2000-12-13,5.295
2000-12-14,5.295
2000-12-15,5.295
2000-12-18,5.295
2000-12-19,5.295
2000-12-20,5.295
2000-12-21,5.152
2000-12-22,5.152
2000-12-25,5.152
2000-12-26,5.152
2000-12-27,5.152
2000-12-28,5.152
2000-12-29,5.152
2001-01-01,5.152
2001-01-02,5.152
2001-01-03,5.152
2001-01-04,5.152
2001-01-05,5.152
2001-01-08,5.152
2001-01-09,5.152
2001-01-10,5.152
2001-01-11,5.259
2001-01-12,5.259
2001-01-15,5.581
2001-01-16,5.581
2001-01-17,5.295
2001-01-18,5.295
2001-01-19,5.295
2001-01-22,5.295
2001-01-23,5.295
2001-01-24,5.295
2001-01-25,5.277
2001-01-26,5.277
2001-01-29,5.367
2001-01-30,5.367
2001-01-31,5.367
2001-02-01,5.367
2001-02-02,5.367
2001-02-05,5.259
2001-02-06,5.259
2001-02-07,5.259
2001-02-08,5.259
2001-02-09,5.259
2001-02-12,5.206
2001-02-13,5.206
2001-02-14,5.206
2001-02-15,5.206
2001-02-16,5.206
2001-02-19,5.223
2001-02-20,5.223
2001-02-21,5.223
2001-02-22,5.223
2001-02-23,5.223
2001-02-26,5.223
2001-02-27,5.223
2001-02-28,5.152
2001-03-01,5.17
2001-03-02,5.17
2001-03-05,5.045
2001-03-06,5.045
2001-03-07,5.045
2001-03-08,5.045
2001-03-09,5.045
2001-03-12,5.42
2001-03-13,5.42
2001-03-14,5.42
2001-03-15,5.42
2001-03-16,5.42
2001-03-19,5.42
2001-03-20,5.42
2001-03-21,5.045
2001-03-22,5.045
2001-03-23,5.045
2001-03-26,5.045
2001-03-27,5.009
2001-03-28,5.009
2001-03-29,5.009
2001-03-30,5.009
2001-04-02,5.009
2001-04-03,5.009
2001-04-04,5.009
2001-04-05,5.009
2001-04-06,5.009
2001-04-09,5.009
2001-04-10,5.009
2001-04-11,5.009
2001-04-12,5.009
2001-04-13,5.009
2001-04-16,4.794
2001-04-17,4.794
2001-04-18,4.794
2001-04-19,4.794
2001-04-20,4.794
2001-04-23,4.794
2001-04-24,4.794
2001-04-25,4.794
2001-04-26,4.794
2001-04-27,4.794
2001-04-30,4.794
2001-05-01,4.794
2001-05-02,4.794
2001-05-03,4.794
2001-05-04,4.794
2001-05-07,4.794
2001-05-08,4.794
2001-05-09,4.794
2001-05-10,4.794
2001-05-11,4.794
2001-05-14,4.794
2001-05-15,4.794
2001-05-16,4.794
2001-05-17,4.794
2001-05-18,4.794
2001-05-21,4.794
2001-05-22,4.794
2001-05-23,4.794
2001-05-24,4.794
2001-05-25,4.794
2001-05-28,4.794
2001-05-29,4.794
2001-05-30,4.794
2001-05-31,4.794
2001-06-01,4.794
2001-06-04,4.794
2001-06-05,4.794
2001-06-06,4.794
2001-06-07,4.794
2001-06-08,4.794
2001-06-11,4.794
2001-06-12,4.794
2001-06-13,4.794
2001-06-14,4.794
2001-06-15,4.794
2001-06-18,4.794
2001-06-19,4.794
2001-06-20,4.794
2001-06-21,4.794
2001-06-22,4.794
2001-06-25,4.794
2001-06-26,4.794
2001-06-27,4.794
2001-06-28,4.794
2001-06-29,4.794
2001-07-02,4.794
2001-07-03,4.794
2001-07-04,4.794
2001-07-05,4.794
2001-07-06,4.794
2001-07-09,4.794
2001-07-10,4.794
2001-07-11,4.794
2001-07-12,4.794
2001-07-13,4.794
2001-07-16,4.794
2001-07-17,4.794
2001-07-18,4.794
2001-07-19,4.794
2001-07-20,4.794
2001-07-23,4.794
2001-07-24,4.794
2001-07-25,4.794
2001-07-26,4.794
2001-07-27,4.794
2001-07-30,4.794
2001-07-31,4.794
2001-08-01,4.794
2001-08-02,4.794
2001-08-03,4.794
2001-08-06,4.794
2001-08-07,4.794
2001-08-08,4.794
2001-08-09,4.794
2001-08-10,4.794
2001-08-13,4.794
2001-08-14,4.794
2001-08-15,4.794
2001-08-16,4.794
2001-08-17,4.794
2001-08-20,4.794
2001-08-21,4.794
2001-08-22,4.794
2001-08-23,4.794
2001-08-24,4.794
2001-08-27,4.794
2001-08-28,4.794
2001-08-29,4.794
2001-08-30,4.794
2001-08-31,4.794
2001-09-03,4.794
2001-09-04,4.794
2001-09-05,4.794
2001-09-06,4.794
2001-09-07,4.794
2001-09-10,4.794
2001-09-11,4.794
2001-09-12,4.794
2001-09-13,4.794
2001-09-14,4.794
2001-09-17,4.794
2001-09-18,4.794
2001-09-19,4.794
2001-09-20,4.794
2001-09-21,4.794
2001-09-24,4.794
2001-09-25,4.794
2001-09-26,4.794
2001-09-27,4.794
2001-09-28,4.794
2001-10-01,4.794
2001-10-02,4.794
2001-10-03,4.794
2001-10-04,4.794
2001-10-05,4.794
2001-10-08,4.794
2001-10-09,4.794
2001-10-10,4.794
2001-10-11,4.794
2001-10-12,4.794
2001-10-15,4.794
2001-10-16,4.794
2001-10-17,4.794
2001-10-18,4.794
2001-10-19,4.794
2001-10-22,4.794
2001-10-23,4.794
2001-10-24,4.794
2001-10-25,4.794
2001-10-26,4.794
2001-10-29,4.794
2001-10-30,4.794
2001-10-31,4.794
2001-11-01,4.794
2001-11-02,4.794
2001-11-05,4.794
2001-11-06,4.794
2001-11-07,4.794
2001-11-08,4.794
2001-11-09,4.794
2001-11-12,4.794
2001-11-13,4.794
2001-11-14,4.794
2001-11-15,4.794
2001-11-16,4.794
2001-11-19,4.794
2001-11-20,4.794
2001-11-21,4.794
2001-11-22,4.794
2001-11-23,4.794
2001-11-26,4.794
2001-11-27,4.794
2001-11-28,4.794
2001-11-29,4.794
2001-11-30,4.794
2001-12-03,4.794
2001-12-04,4.794
2001-12-05,4.794
2001-12-06,4.794
2001-12-07,4.794
2001-12-10,4.794
2001-12-11,4.794
2001-12-12,4.794
2001-12-13,4.794
2001-12-14,4.794
2001-12-17,4.794
2001-12-18,4.794
2001-12-19,4.794
2001-12-20,4.794
2001-12-21,4.794
2001-12-24,4.794
2001-12-25,4.794
2001-12-26,4.794
2001-12-27,4.794
2001-12-28,4.794
2001-12-31,4.794
2002-01-01,4.794
2002-01-02,4.794
2002-01-03,4.794
2002-01-04,4.794
2002-01-07,4.794
2002-01-08,4.794
2002-01-09,4.794
2002-01-10,4.794
2002-01-11,4.794
2002-01-14,4.794
2002-01-15,4.794
2002-01-16,4.794
2002-01-17,4.794
2002-01-18,4.794
2002-01-21,4.794
2002-01-22,4.794
2002-01-23,4.794
2002-01-24,4.794
2002-01-25,4.794
2002-01-28,4.794
2002-01-29,4.794
2002-01-30,4.794
2002-01-31,4.794
2002-02-01,4.794
2002-02-04,4.794
2002-02-05,4.794
2002-02-06,4.794
2002-02-07,4.794
2002-02-08,4.794
2002-02-11,4.794
2002-02-12,4.794
2002-02-13,4.794
2002-02-14,4.794
2002-02-15,4.794
2002-02-18,4.794
2002-02-19,4.794
2002-02-20,4.794
2002-02-21,4.794
2002-02-22,4.794
2002-02-25,4.794
2002-02-26,4.794
2002-02-27,4.794
2002-02-28,4.794
2002-03-01,4.794
2002-03-04,4.794
2002-03-05,4.794
2002-03-06,4.794
2002-03-07,4.794
2002-03-08,4.794
2002-03-11,4.794
2002-03-12,4.794
2002-03-13,4.794
2002-03-14,4.794
2002-03-15,4.794
2002-03-18,4.794
2002-03-19,4.794
2002-03-20,4.794
2002-03-21,4.794
2002-03-22,4.794
2002-03-25,4.794
2002-03-26,4.794
2002-03-27,4.794
2002-03-28,4.794
2002-03-29,4.794
2002-04-01,4.794
2002-04-02,4.794
2002-04-03,4.794
2002-04-04,4.794
2002-04-05,4.794
2002-04-08,4.794
2002-04-09,4.794
2002-04-10,4.794
2002-04-11,4.794
2002-04-12,4.794
2002-04-15,4.794
2002-04-16,4.794
2002-04-17,4.794
2002-04-18,4.794
2002-04-19,4.794
2002-04-22,4.794
2002-04-23,4.794
2002-04-24,4.794
2002-04-25,4.794
2002-04-26,4.794
2002-04-29,4.794
2002-04-30,4.794
2002-05-01,4.794
2002-05-02,4.794
2002-05-03,4.794
2002-05-06,4.794
2002-05-07,4.794
2002-05-08,4.794
2002-05-09,4.794
2002-05-10,4.794
2002-05-13,4.794
2002-05-14,4.794
2002-05-15,4.794
2002-05-16,4.794
2002-05-17,4.794
2002-05-20,4.794
2002-05-21,4.794
2002-05-22,4.794
2002-05-23,4.794
2002-05-24,4.794
2002-05-27,4.794
2002-05-28,4.794
2002-05-29,4.794
2002-05-30,4.794
2002-05-31,4.794
2002-06-03,4.794
2002-06-04,4.794
2002-06-05,4.794
2002-06-06,4.794
2002-06-07,4.794
2002-06-10,4.794
2002-06-11,4.794
2002-06-12,4.794
2002-06-13,4.794
